区站号,数据类型,时间,入库时间,更正标识,本站气压,海平面气压,气温,水汽压,相对湿度,1分钟平均水平能见度,降水量,小时蒸发量,2分钟平均风向,风速,10分钟平均风向,10分钟平均风速,地面温度,草面（雪面）温度,总云量,低云量,水平能见度（人工）
53865/汾西,小时数据,2024-12-27 09,2024-12-27 09:00:43,000,904.7,1042.9,-8.3,1.1,33,23394,0.0,-,318,5.3,315,6.5,-6.0,-5.2,-,-,23000
53865/汾西,小时数据,2024-12-27 08,2024-12-27 08:00:44,000,903.7,1041.7,-8.2,1.2,37,25930,0.0,-,319,7.5,317,7.0,-6.9,-9.2,-,-,28800
53865/汾西,小时数据,2024-12-27 07,2024-12-27 07:00:44,000,903.2,1040.8,-7.7,1.5,44,30000,0.0,-,334,5.3,327,5.1,-6.6,-9.3,-,-,30000
53865/汾西,小时数据,2024-12-27 06,2024-12-27 06:00:42,000,902.3,1039.3,-6.9,1.6,44,30000,0.0,-,315,5.5,313,5.3,-6.0,-8.5,-,-,30000
53865/汾西,小时数据,2024-12-27 05,2024-12-27 05:00:45,000,901.9,1038.0,-5.9,1.7,43,27515,0.0,-,312,5.2,319,6.7,-5.4,-7.3,-,-,23900
53865/汾西,小时数据,2024-12-27 04,2024-12-27 04:00:44,000,901.8,1037.3,-4.9,1.5,36,30000,0.0,-,333,4.4,338,5.6,-4.9,-6.7,-,-,26000
53865/汾西,小时数据,2024-12-27 03,2024-12-27 03:00:44,000,901.7,1036.8,-4.1,1.5,33,29393,0.0,-,340,6.3,337,4.8,-4.7,-6.1,-,-,28200
53865/汾西,小时数据,2024-12-27 02,2024-12-27 02:00:44,000,901.5,1036.3,-3.6,1.5,31,30000,0.0,-,312,4.2,312,4.2,-4.0,-5.7,-,-,30000
53865/汾西,小时数据,2024-12-27 01,2024-12-27 01:00:44,000,901.3,1036.1,-2.6,1.5,29,30000,0.0,-,299,3.1,320,2.4,-3.1,-5.2,-,-,30000
53865/汾西,小时数据,2024-12-27 00,2024-12-27 00:01:03,000,901.4,1036.3,-1.4,1.5,27,27473,0.0,-,303,4.6,312,4.7,-2.0,-2.3,-,-,26000
53865/汾西,小时数据,2024-12-26 23,2024-12-26 23:00:43,000,900.8,1035.8,-1.8,1.7,31,24011,0.0,-,298,5.7,294,5.3,-2.0,-2.7,-,-,24600
53865/汾西,小时数据,2024-12-26 22,2024-12-26 22:00:44,000,900.2,1035.6,-1.7,1.6,30,30000,0.0,-,299,4.1,297,4.4,-2.3,-3.3,-,-,28100
53865/汾西,小时数据,2024-12-26 21,2024-12-26 21:00:46,000,900.2,1036.4,-1.6,1.6,30,27837,0.0,-,313,3.7,308,3.9,-2.5,-3.9,-,-,30000
